"trade_id","edge_id","symbol","timeframe","strategy","params","entry_time","entry_action","entry_price","entry_reason","stop_reference","stop_reason","target_atr","target_rr","target_reason","exit_time","exit_price","exit_reason","pnl","result","payoff_context","mode","real_orders"
"USDCAD_H1_EMA_CROSS_21,55_3276_3622","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2026-03-12 02:00:00","BUY","1.36031","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.35548","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001524","1.363357","1.36997","target calculado por confluência: 2x ATR (1.363357) + RR 2:1 baseado no swing/stop (1.36997)","2026-04-01 15:00:00","1.38914","saída por sinal oposto: novo cruzamento SELL em 2026-04-01 14:00:00","0.02883","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4791_4793","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-06-09 08:00:00","SELL","160.192","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","160.279","stop técnico baseado em swing high anterior + volatilidade ATR14=0.082071","160.027857","160.018","target calculado por confluência: 2x ATR (160.027857) + RR 2:1 baseado no swing/stop (160.018)","2026-06-09 10:00:00","160.166","saída por sinal oposto: novo cruzamento BUY em 2026-06-09 09:00:00","0.026","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_755_819","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2023-08-09 00:00:00","SELL","1.09556","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.12758","stop técnico baseado em swing high anterior + volatilidade ATR14=0.008261","1.079037","1.03152","target calculado por confluência: 2x ATR (1.079037) + RR 2:1 baseado no swing/stop (1.03152)","2023-11-07 00:00:00","1.07172","saída por sinal oposto: novo cruzamento BUY em 2023-11-06 00:00:00","0.02384","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_1616_1873","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2025-12-02 17:00:00","SELL","1.39852","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.40145","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000737","1.397046","1.39266","target calculado por confluência: 2x ATR (1.397046) + RR 2:1 baseado no swing/stop (1.39266)","2025-12-17 10:00:00","1.37809","saída por sinal oposto: novo cruzamento BUY em 2025-12-17 09:00:00","0.02043","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_2055_2382","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2025-12-30 00:00:00","BUY","1.36872","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.36575","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001489","1.371697","1.37466","target calculado por confluência: 2x ATR (1.371697) + RR 2:1 baseado no swing/stop (1.37466)","2026-01-19 15:00:00","1.38867","saída por sinal oposto: novo cruzamento SELL em 2026-01-19 14:00:00","0.01995","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_2051_2314","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2025-12-29 20:00:00","BUY","1.36906","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.36491","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001426","1.371913","1.37736","target calculado por confluência: 2x ATR (1.371913) + RR 2:1 baseado no swing/stop (1.37736)","2026-01-14 19:00:00","1.38721","saída por sinal oposto: novo cruzamento SELL em 2026-01-14 18:00:00","0.01815","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_3466_3618","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-03-24 02:00:00","BUY","1.37302","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.36699","stop técnico baseado em swing low anterior + volatilidade ATR14=0.002501","1.378023","1.38508","target calculado por confluência: 2x ATR (1.378023) + RR 2:1 baseado no swing/stop (1.38508)","2026-04-01 11:00:00","1.39086","saída por sinal oposto: novo cruzamento SELL em 2026-04-01 10:00:00","0.01784","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_819_872","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2023-11-07 00:00:00","BUY","1.07172","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.04954","stop técnico baseado em swing low anterior + volatilidade ATR14=0.007836","1.087393","1.11608","target calculado por confluência: 2x ATR (1.087393) + RR 2:1 baseado no swing/stop (1.11608)","2024-01-22 00:00:00","1.08898","saída por sinal oposto: novo cruzamento SELL em 2024-01-19 00:00:00","0.01726","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_40_99","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2020-11-09 00:00:00","BUY","1.18873","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.16019","stop técnico baseado em swing low anterior + volatilidade ATR14=0.008459","1.205649","1.24581","target calculado por confluência: 2x ATR (1.205649) + RR 2:1 baseado no swing/stop (1.24581)","2021-02-02 00:00:00","1.20594","saída por sinal oposto: novo cruzamento SELL em 2021-02-01 00:00:00","0.01721","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_993_1058","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2024-07-09 00:00:00","BUY","1.08223","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.06659","stop técnico baseado em swing low anterior + volatilidade ATR14=0.004983","1.092196","1.11351","target calculado por confluência: 2x ATR (1.092196) + RR 2:1 baseado no swing/stop (1.11351)","2024-10-08 00:00:00","1.09743","saída por sinal oposto: novo cruzamento SELL em 2024-10-07 00:00:00","0.0152","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_4228_4614","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2026-05-06 21:00:00","BUY","1.36383","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.35779","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001402","1.366634","1.37591","target calculado por confluência: 2x ATR (1.366634) + RR 2:1 baseado no swing/stop (1.37591)","2026-05-28 23:00:00","1.3783","saída por sinal oposto: novo cruzamento SELL em 2026-05-28 22:00:00","0.01447","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_3817_3993","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-04-13 18:00:00","SELL","1.38109","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.38774","stop técnico baseado em swing high anterior + volatilidade ATR14=0.001026","1.379039","1.36779","target calculado por confluência: 2x ATR (1.379039) + RR 2:1 baseado no swing/stop (1.36779)","2026-04-23 02:00:00","1.36693","saída por sinal oposto: novo cruzamento BUY em 2026-04-23 01:00:00","0.01416","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_3817_3998","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2026-04-13 18:00:00","SELL","1.38109","EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.38774","stop técnico baseado em swing high anterior + volatilidade ATR14=0.001026","1.379039","1.36779","target calculado por confluência: 2x ATR (1.379039) + RR 2:1 baseado no swing/stop (1.36779)","2026-04-23 07:00:00","1.36757","saída por sinal oposto: novo cruzamento BUY em 2026-04-23 06:00:00","0.01352","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_196_252","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2021-06-17 00:00:00","SELL","1.19939","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.22664","stop técnico baseado em swing high anterior + volatilidade ATR14=0.006511","1.186369","1.14489","target calculado por confluência: 2x ATR (1.186369) + RR 2:1 baseado no swing/stop (1.14489)","2021-09-03 00:00:00","1.18739","saída por sinal oposto: novo cruzamento BUY em 2021-09-02 00:00:00","0.012","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_339_528","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2025-09-18 10:00:00","BUY","1.37952","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.37268","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001455","1.38243","1.3932","target calculado por confluência: 2x ATR (1.38243) + RR 2:1 baseado no swing/stop (1.3932)","2025-09-30 07:00:00","1.39152","saída por sinal oposto: novo cruzamento SELL em 2025-09-30 06:00:00","0.012","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_384_519","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2025-09-22 07:00:00","BUY","1.37955","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.37688","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001293","1.382136","1.38489","target calculado por confluência: 2x ATR (1.382136) + RR 2:1 baseado no swing/stop (1.38489)","2025-09-29 22:00:00","1.3914","saída por sinal oposto: novo cruzamento SELL em 2025-09-29 21:00:00","0.01185","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_3271_3444","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-03-11 21:00:00","BUY","1.35912","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.35548","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001521","1.362161","1.3664","target calculado por confluência: 2x ATR (1.362161) + RR 2:1 baseado no swing/stop (1.3664)","2026-03-23 04:00:00","1.37089","saída por sinal oposto: novo cruzamento SELL em 2026-03-23 03:00:00","0.01177","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_4652_4822","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-06-01 13:00:00","BUY","1.38186","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.37703","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000855","1.38357","1.39152","target calculado por confluência: 2x ATR (1.38357) + RR 2:1 baseado no swing/stop (1.39152)","2026-06-10 15:00:00","1.39334","saída por sinal oposto: novo cruzamento SELL em 2026-06-10 14:00:00","0.01148","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_4227_4472","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-05-06 20:00:00","BUY","1.36344","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.35779","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001376","1.366191","1.37474","target calculado por confluência: 2x ATR (1.366191) + RR 2:1 baseado no swing/stop (1.37474)","2026-05-21 01:00:00","1.37404","saída por sinal oposto: novo cruzamento SELL em 2026-05-21 00:00:00","0.0106","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4852_4879","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-06-11 21:00:00","SELL","160.123","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","160.596","stop técnico baseado em swing high anterior + volatilidade ATR14=0.0875","159.948","159.177","target calculado por confluência: 2x ATR (159.948) + RR 2:1 baseado no swing/stop (159.177)","2026-06-15 00:00:00","160.113","saída por sinal oposto: novo cruzamento BUY em 2026-06-12 23:00:00","0.01","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_4654_4825","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2026-06-01 15:00:00","BUY","1.38305","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.3774","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000814","1.384677","1.39435","target calculado por confluência: 2x ATR (1.384677) + RR 2:1 baseado no swing/stop (1.39435)","2026-06-10 18:00:00","1.39281","saída por sinal oposto: novo cruzamento SELL em 2026-06-10 17:00:00","0.00976","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_655_695","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2023-03-22 00:00:00","BUY","1.07667","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.0516","stop técnico baseado em swing low anterior + volatilidade ATR14=0.009779","1.096227","1.12681","target calculado por confluência: 2x ATR (1.096227) + RR 2:1 baseado no swing/stop (1.12681)","2023-05-17 00:00:00","1.08617","saída por sinal oposto: novo cruzamento SELL em 2023-05-16 00:00:00","0.0095","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_244_383","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","13,55","2026-04-13 11:15:00","SELL","0.79023","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","0.79227","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000489","0.789251","0.78615","target calculado por confluência: 2x ATR (0.789251) + RR 2:1 baseado no swing/stop (0.78615)","2026-04-14 22:00:00","0.78112","saída por sinal oposto: novo cruzamento BUY em 2026-04-14 21:45:00","0.00911","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3425_3569","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","13,55","2026-05-28 14:30:00","BUY","0.5889","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","0.58806","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000384","0.589667","0.59058","target calculado por confluência: 2x ATR (0.589667) + RR 2:1 baseado no swing/stop (0.59058)","2026-06-01 02:30:00","0.59795","saída por sinal oposto: novo cruzamento SELL em 2026-06-01 02:15:00","0.00905","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2470_2636","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","13,55","2026-05-14 15:45:00","SELL","0.59288","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","0.59407","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000381","0.592117","0.5905","target calculado por confluência: 2x ATR (0.592117) + RR 2:1 baseado no swing/stop (0.5905)","2026-05-18 09:15:00","0.58426","saída por sinal oposto: novo cruzamento BUY em 2026-05-18 09:00:00","0.00862","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_1782_2008","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","21,55","2026-05-05 11:45:00","BUY","0.58784","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","0.58563","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000631","0.589103","0.59226","target calculado por confluência: 2x ATR (0.589103) + RR 2:1 baseado no swing/stop (0.59226)","2026-05-07 20:15:00","0.59593","saída por sinal oposto: novo cruzamento SELL em 2026-05-07 20:00:00","0.00809","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_2803_2969","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-02-12 04:00:00","BUY","1.35688","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.35043","stop técnico baseado em swing low anterior + volatilidade ATR14=0.002231","1.361343","1.36978","target calculado por confluência: 2x ATR (1.361343) + RR 2:1 baseado no swing/stop (1.36978)","2026-02-23 02:00:00","1.36496","saída por sinal oposto: novo cruzamento SELL em 2026-02-23 01:00:00","0.00808","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_1950_2055","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2025-12-22 15:00:00","SELL","1.37678","EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.38057","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000734","1.375313","1.3692","target calculado por confluência: 2x ATR (1.375313) + RR 2:1 baseado no swing/stop (1.3692)","2025-12-30 00:00:00","1.36872","saída por sinal oposto: novo cruzamento BUY em 2025-12-29 23:00:00","0.00806","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_3425_3582","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","21,55","2026-05-28 14:30:00","BUY","0.5889","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","0.58806","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000384","0.589667","0.59058","target calculado por confluência: 2x ATR (0.589667) + RR 2:1 baseado no swing/stop (0.59058)","2026-06-01 05:45:00","0.59686","saída por sinal oposto: novo cruzamento SELL em 2026-06-01 05:30:00","0.00796","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_1064_1210","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2025-10-30 16:00:00","BUY","1.39977","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.38926","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001241","1.402253","1.42079","target calculado por confluência: 2x ATR (1.402253) + RR 2:1 baseado no swing/stop (1.42079)","2025-11-07 19:00:00","1.40765","saída por sinal oposto: novo cruzamento SELL em 2025-11-07 18:00:00","0.00788","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_2467_2641","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","21,55","2026-05-14 15:00:00","SELL","0.59293","EMA_CROSS 21,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","0.59417","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000396","0.592137","0.59045","target calculado por confluência: 2x ATR (0.592137) + RR 2:1 baseado no swing/stop (0.59045)","2026-05-18 10:30:00","0.58511","saída por sinal oposto: novo cruzamento BUY em 2026-05-18 10:15:00","0.00782","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_119_153","EURUSD_D1_EMA_CROSS_9,34","EURUSD","D1","EMA_CROSS","9,34","2021-03-02 00:00:00","SELL","1.20488","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.22432","stop técnico baseado em swing high anterior + volatilidade ATR14=0.006456","1.191967","1.166","target calculado por confluência: 2x ATR (1.191967) + RR 2:1 baseado no swing/stop (1.166)","2021-04-19 00:00:00","1.19716","saída por sinal oposto: novo cruzamento BUY em 2021-04-16 00:00:00","0.00772","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_21,55_2816_2970","USDCAD_H1_EMA_CROSS_21,55","USDCAD","H1","EMA_CROSS","21,55","2026-02-12 17:00:00","BUY","1.35838","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.35504","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001459","1.361299","1.36506","target calculado por confluência: 2x ATR (1.361299) + RR 2:1 baseado no swing/stop (1.36506)","2026-02-23 03:00:00","1.36565","saída por sinal oposto: novo cruzamento SELL em 2026-02-23 02:00:00","0.00727","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_1507_1613","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2025-11-26 04:00:00","SELL","1.40852","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.41247","stop técnico baseado em swing high anterior + volatilidade ATR14=0.001234","1.406051","1.40062","target calculado por confluência: 2x ATR (1.406051) + RR 2:1 baseado no swing/stop (1.40062)","2025-12-02 14:00:00","1.40131","saída por sinal oposto: novo cruzamento BUY em 2025-12-02 13:00:00","0.00721","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_1949_2046","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2025-12-22 14:00:00","SELL","1.3767","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.38057","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000833","1.375034","1.36896","target calculado por confluência: 2x ATR (1.375034) + RR 2:1 baseado no swing/stop (1.36896)","2025-12-29 15:00:00","1.36954","saída por sinal oposto: novo cruzamento BUY em 2025-12-29 14:00:00","0.00716","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_234_392","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","13,55","2026-04-13 08:45:00","BUY","0.58247","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","0.58113","stop técnico baseado em swing low anterior + volatilidade ATR14=0.0003","0.58307","0.58515","target calculado por confluência: 2x ATR (0.58307) + RR 2:1 baseado no swing/stop (0.58515)","2026-04-15 00:15:00","0.58961","saída por sinal oposto: novo cruzamento SELL em 2026-04-15 00:00:00","0.00714","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_1063_1208","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2025-10-30 15:00:00","BUY","1.40018","EMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1.3889","stop técnico baseado em swing low anterior + volatilidade ATR14=0.001134","1.402449","1.42274","target calculado por confluência: 2x ATR (1.402449) + RR 2:1 baseado no swing/stop (1.42274)","2025-11-07 17:00:00","1.40724","saída por sinal oposto: novo cruzamento SELL em 2025-11-07 16:00:00","0.00706","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_1492_1576","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","13,55","2026-04-30 11:15:00","SELL","0.78931","SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","0.79229","stop técnico baseado em swing high anterior + volatilidade ATR14=0.000575","0.78816","0.78335","target calculado por confluência: 2x ATR (0.78816) + RR 2:1 baseado no swing/stop (0.78335)","2026-05-01 08:15:00","0.78236","saída por sinal oposto: novo cruzamento BUY em 2026-05-01 08:00:00","0.00695","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCAD_H1_EMA_CROSS_13,55_3187_3271","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","EMA_CROSS","13,55","2026-03-06 09:00:00","SELL","1.36598","EMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","1.37161","stop técnico baseado em swing high anterior + volatilidade ATR14=0.001254","1.363473","1.35472","target calculado por confluência: 2x ATR (1.363473) + RR 2:1 baseado no swing/stop (1.35472)","2026-03-11 21:00:00","1.35912","saída por sinal oposto: novo cruzamento BUY em 2026-03-11 20:00:00","0.00686","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4773_4849","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","13,55","2026-06-17 15:30:00","BUY","0.79269","SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","0.79099","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000433","0.793556","0.79609","target calculado por confluência: 2x ATR (0.793556) + RR 2:1 baseado no swing/stop (0.79609)","2026-06-18 10:30:00","0.79911","saída por sinal oposto: novo cruzamento SELL em 2026-06-18 10:15:00","0.00642","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_EMA_CROSS_21,55_267_449","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","EMA_CROSS","21,55","2026-04-13 17:00:00","BUY","0.58358","EMA_CROSS 21,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","0.58149","stop técnico baseado em swing low anterior + volatilidade ATR14=0.000551","0.584683","0.58776","target calculado por confluência: 2x ATR (0.584683) + RR 2:1 baseado no swing/stop (0.58776)","2026-04-15 14:30:00","0.58979","saída por sinal oposto: novo cruzamento SELL em 2026-04-15 14:15:00","0.00621","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
