"symbol","class","timeframe","strategy","status","approval_pf","approval_trades","approval_winrate","approval_maxdd"
"XAGUSD","FOREX","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XAGUSD","FOREX","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"USOIL","COMMODITIES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UKOIL","COMMODITIES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"NGAS","COMMODITIES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US30","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US100","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"US500","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"GER40","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
