trade_id,edge_id,symbol,timeframe,strategy,params,entry_time,entry_action,entry_price,entry_reason,stop_reference,stop_reason,target_atr,target_rr,target_reason,exit_time,exit_price,exit_reason,pnl,result,payoff_context,mode,real_orders
"USDCHF_M15_SMA_CROSS_13,55_632_680","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-17 12:15:00,SELL,0.78259,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78401,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000414,0.781763,0.77975,target calculado por confluência: 2x ATR (0.781763) + RR 2:1 baseado no swing/stop (0.77975),2026-04-20 00:15:00,0.78144,saída por sinal oposto: novo cruzamento BUY em 2026-04-20 00:00:00,0.00115,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_680_727","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-20 00:15:00,BUY,0.78144,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77885,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000581,0.782603,0.78662,target calculado por confluência: 2x ATR (0.782603) + RR 2:1 baseado no swing/stop (0.78662),2026-04-20 12:00:00,0.782,saída por sinal oposto: novo cruzamento SELL em 2026-04-20 11:45:00,0.00056,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_727_798","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-20 12:00:00,SELL,0.782,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78351,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000519,0.780961,0.77898,target calculado por confluência: 2x ATR (0.780961) + RR 2:1 baseado no swing/stop (0.77898),2026-04-21 05:45:00,0.77903,saída por sinal oposto: novo cruzamento BUY em 2026-04-21 05:30:00,0.00297,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_798_894","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-21 05:45:00,BUY,0.77903,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77793,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000264,0.779557,0.78123,target calculado por confluência: 2x ATR (0.779557) + RR 2:1 baseado no swing/stop (0.78123),2026-04-22 05:45:00,0.78057,saída por sinal oposto: novo cruzamento SELL em 2026-04-22 05:30:00,0.00154,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_894_899","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-22 05:45:00,SELL,0.78057,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78104,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000334,0.779903,0.77963,target calculado por confluência: 2x ATR (0.779903) + RR 2:1 baseado no swing/stop (0.77963),2026-04-22 07:00:00,0.78078,saída por sinal oposto: novo cruzamento BUY em 2026-04-22 06:45:00,-0.00021,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_899_900","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-22 07:00:00,BUY,0.78078,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77986,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000306,0.781391,0.78262,target calculado por confluência: 2x ATR (0.781391) + RR 2:1 baseado no swing/stop (0.78262),2026-04-22 07:15:00,0.78061,saída por sinal oposto: novo cruzamento SELL em 2026-04-22 07:00:00,-0.00017,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_900_927","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-22 07:15:00,SELL,0.78061,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78104,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000304,0.780003,0.77975,target calculado por confluência: 2x ATR (0.780003) + RR 2:1 baseado no swing/stop (0.77975),2026-04-22 14:00:00,0.78089,saída por sinal oposto: novo cruzamento BUY em 2026-04-22 13:45:00,-0.00028,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_927_1014","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-22 14:00:00,BUY,0.78089,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77942,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000454,0.781797,0.78383,target calculado por confluência: 2x ATR (0.781797) + RR 2:1 baseado no swing/stop (0.78383),2026-04-23 11:45:00,0.78461,saída por sinal oposto: novo cruzamento SELL em 2026-04-23 11:30:00,0.00372,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1014_1023","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-23 11:45:00,SELL,0.78461,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78578,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000425,0.78376,0.78227,target calculado por confluência: 2x ATR (0.78376) + RR 2:1 baseado no swing/stop (0.78227),2026-04-23 14:00:00,0.78555,saída por sinal oposto: novo cruzamento BUY em 2026-04-23 13:45:00,-0.00094,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1023_1039","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-23 14:00:00,BUY,0.78555,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78405,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000558,0.786666,0.78855,target calculado por confluência: 2x ATR (0.786666) + RR 2:1 baseado no swing/stop (0.78855),2026-04-23 18:00:00,0.78353,saída por sinal oposto: novo cruzamento SELL em 2026-04-23 17:45:00,-0.00202,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1039_1052","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-23 18:00:00,SELL,0.78353,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78635,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000744,0.782041,0.77789,target calculado por confluência: 2x ATR (0.782041) + RR 2:1 baseado no swing/stop (0.77789),2026-04-23 21:15:00,0.78523,saída por sinal oposto: novo cruzamento BUY em 2026-04-23 21:00:00,-0.0017,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1052_1118","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-23 21:15:00,BUY,0.78523,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78318,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000856,0.786943,0.78933,target calculado por confluência: 2x ATR (0.786943) + RR 2:1 baseado no swing/stop (0.78933),2026-04-24 13:45:00,0.7861,saída por sinal oposto: novo cruzamento SELL em 2026-04-24 13:30:00,0.00087,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1118_1169","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-24 13:45:00,SELL,0.7861,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78766,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000494,0.785113,0.78298,target calculado por confluência: 2x ATR (0.785113) + RR 2:1 baseado no swing/stop (0.78298),2026-04-27 02:30:00,0.78637,saída por sinal oposto: novo cruzamento BUY em 2026-04-27 02:15:00,-0.00027,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1169_1183","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-27 02:30:00,BUY,0.78637,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78447,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000602,0.787574,0.79017,target calculado por confluência: 2x ATR (0.787574) + RR 2:1 baseado no swing/stop (0.79017),2026-04-27 06:00:00,0.78482,saída por sinal oposto: novo cruzamento SELL em 2026-04-27 05:45:00,-0.00155,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1183_1239","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-27 06:00:00,SELL,0.78482,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.7865,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000344,0.784133,0.78146,target calculado por confluência: 2x ATR (0.784133) + RR 2:1 baseado no swing/stop (0.78146),2026-04-27 20:00:00,0.78537,saída por sinal oposto: novo cruzamento BUY em 2026-04-27 19:45:00,-0.00055,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1239_1341","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-27 20:00:00,BUY,0.78537,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78307,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000526,0.786423,0.78997,target calculado por confluência: 2x ATR (0.786423) + RR 2:1 baseado no swing/stop (0.78997),2026-04-28 21:30:00,0.78917,saída por sinal oposto: novo cruzamento SELL em 2026-04-28 21:15:00,0.0038,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1341_1388","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-28 21:30:00,SELL,0.78917,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.79089,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000453,0.788264,0.78573,target calculado por confluência: 2x ATR (0.788264) + RR 2:1 baseado no swing/stop (0.78573),2026-04-29 09:15:00,0.78949,saída por sinal oposto: novo cruzamento BUY em 2026-04-29 09:00:00,-0.00032,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1388_1468","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-29 09:15:00,BUY,0.78949,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78826,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000259,0.790007,0.79195,target calculado por confluência: 2x ATR (0.790007) + RR 2:1 baseado no swing/stop (0.79195),2026-04-30 05:15:00,0.79088,saída por sinal oposto: novo cruzamento SELL em 2026-04-30 05:00:00,0.00139,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1468_1471","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-30 05:15:00,SELL,0.79088,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.79165,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000331,0.790217,0.78934,target calculado por confluência: 2x ATR (0.790217) + RR 2:1 baseado no swing/stop (0.78934),2026-04-30 06:00:00,0.79146,saída por sinal oposto: novo cruzamento BUY em 2026-04-30 05:45:00,-0.00058,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1471_1492","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-30 06:00:00,BUY,0.79146,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78997,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000392,0.792244,0.79444,target calculado por confluência: 2x ATR (0.792244) + RR 2:1 baseado no swing/stop (0.79444),2026-04-30 11:15:00,0.78931,saída por sinal oposto: novo cruzamento SELL em 2026-04-30 11:00:00,-0.00215,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1492_1576","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-04-30 11:15:00,SELL,0.78931,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.79229,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000575,0.78816,0.78335,target calculado por confluência: 2x ATR (0.78816) + RR 2:1 baseado no swing/stop (0.78335),2026-05-01 08:15:00,0.78236,saída por sinal oposto: novo cruzamento BUY em 2026-05-01 08:00:00,0.00695,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1576_1593","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-01 08:15:00,BUY,0.78236,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78109,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000262,0.782884,0.7849,target calculado por confluência: 2x ATR (0.782884) + RR 2:1 baseado no swing/stop (0.7849),2026-05-01 12:30:00,0.78175,saída por sinal oposto: novo cruzamento SELL em 2026-05-01 12:15:00,-0.00061,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1593_1632","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-01 12:30:00,SELL,0.78175,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78303,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000844,0.780063,0.77919,target calculado por confluência: 2x ATR (0.780063) + RR 2:1 baseado no swing/stop (0.77919),2026-05-01 22:15:00,0.78133,saída por sinal oposto: novo cruzamento BUY em 2026-05-01 22:00:00,0.00042,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1632_1674","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-01 22:15:00,BUY,0.78133,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77789,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000484,0.782299,0.78821,target calculado por confluência: 2x ATR (0.782299) + RR 2:1 baseado no swing/stop (0.78821),2026-05-04 08:45:00,0.78093,saída por sinal oposto: novo cruzamento SELL em 2026-05-04 08:30:00,-0.0004,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1674_1681","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-04 08:45:00,SELL,0.78093,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.7818,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000364,0.780203,0.77919,target calculado por confluência: 2x ATR (0.780203) + RR 2:1 baseado no swing/stop (0.77919),2026-05-04 10:30:00,0.78232,saída por sinal oposto: novo cruzamento BUY em 2026-05-04 10:15:00,-0.00139,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1681_1781","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-04 10:30:00,BUY,0.78232,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77994,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000415,0.78315,0.78708,target calculado por confluência: 2x ATR (0.78315) + RR 2:1 baseado no swing/stop (0.78708),2026-05-05 11:30:00,0.78313,saída por sinal oposto: novo cruzamento SELL em 2026-05-05 11:15:00,0.00081,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1781_1960","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-05 11:30:00,SELL,0.78313,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.7848,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000441,0.782247,0.77979,target calculado por confluência: 2x ATR (0.782247) + RR 2:1 baseado no swing/stop (0.77979),2026-05-07 08:15:00,0.77893,saída por sinal oposto: novo cruzamento BUY em 2026-05-07 08:00:00,0.0042,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1960_1970","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-07 08:15:00,BUY,0.77893,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77779,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000272,0.779474,0.78121,target calculado por confluência: 2x ATR (0.779474) + RR 2:1 baseado no swing/stop (0.78121),2026-05-07 10:45:00,0.77779,saída por sinal oposto: novo cruzamento SELL em 2026-05-07 10:30:00,-0.00114,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_1970_2010","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-07 10:45:00,SELL,0.77779,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.77928,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000454,0.776883,0.77481,target calculado por confluência: 2x ATR (0.776883) + RR 2:1 baseado no swing/stop (0.77481),2026-05-07 20:45:00,0.77945,saída por sinal oposto: novo cruzamento BUY em 2026-05-07 20:30:00,-0.00166,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2010_2062","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-07 20:45:00,BUY,0.77945,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77658,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000605,0.78066,0.78519,target calculado por confluência: 2x ATR (0.78066) + RR 2:1 baseado no swing/stop (0.78519),2026-05-08 09:45:00,0.77908,saída por sinal oposto: novo cruzamento SELL em 2026-05-08 09:30:00,-0.00037,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2062_2130","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-08 09:45:00,SELL,0.77908,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78089,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000377,0.778326,0.77546,target calculado por confluência: 2x ATR (0.778326) + RR 2:1 baseado no swing/stop (0.77546),2026-05-11 02:45:00,0.77754,saída por sinal oposto: novo cruzamento BUY em 2026-05-11 02:30:00,0.00154,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2130_2184","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-11 02:45:00,BUY,0.77754,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77616,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000534,0.778609,0.7803,target calculado por confluência: 2x ATR (0.778609) + RR 2:1 baseado no swing/stop (0.7803),2026-05-11 16:15:00,0.77772,saída por sinal oposto: novo cruzamento SELL em 2026-05-11 16:00:00,0.00018,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2184_2211","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-11 16:15:00,SELL,0.77772,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.77905,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000454,0.776813,0.77506,target calculado por confluência: 2x ATR (0.776813) + RR 2:1 baseado no swing/stop (0.77506),2026-05-11 23:00:00,0.77821,saída por sinal oposto: novo cruzamento BUY em 2026-05-11 22:45:00,-0.00049,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2211_2220","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-11 23:00:00,BUY,0.77821,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77683,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000277,0.778764,0.78097,target calculado por confluência: 2x ATR (0.778764) + RR 2:1 baseado no swing/stop (0.78097),2026-05-12 01:15:00,0.77771,saída por sinal oposto: novo cruzamento SELL em 2026-05-12 01:00:00,-0.0005,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2220_2229","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-12 01:15:00,SELL,0.77771,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.77841,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000432,0.776846,0.77631,target calculado por confluência: 2x ATR (0.776846) + RR 2:1 baseado no swing/stop (0.77631),2026-05-12 03:30:00,0.77844,saída por sinal oposto: novo cruzamento BUY em 2026-05-12 03:15:00,-0.00073,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2229_2308","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-12 03:30:00,BUY,0.77844,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77655,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000415,0.77927,0.78222,target calculado por confluência: 2x ATR (0.77927) + RR 2:1 baseado no swing/stop (0.78222),2026-05-12 23:15:00,0.78067,saída por sinal oposto: novo cruzamento SELL em 2026-05-12 23:00:00,0.00223,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2308_2351","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-12 23:15:00,SELL,0.78067,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78232,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000326,0.780019,0.77737,target calculado por confluência: 2x ATR (0.780019) + RR 2:1 baseado no swing/stop (0.77737),2026-05-13 10:00:00,0.7812,saída por sinal oposto: novo cruzamento BUY em 2026-05-13 09:45:00,-0.00053,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2351_2406","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-13 10:00:00,BUY,0.7812,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.77998,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000242,0.781684,0.78364,target calculado por confluência: 2x ATR (0.781684) + RR 2:1 baseado no swing/stop (0.78364),2026-05-13 23:45:00,0.78163,saída por sinal oposto: novo cruzamento SELL em 2026-05-13 23:30:00,0.00043,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2406_2442","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-13 23:45:00,SELL,0.78163,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",0.78265,stop técnico baseado em swing high anterior + volatilidade ATR14=0.000226,0.781177,0.77959,target calculado por confluência: 2x ATR (0.781177) + RR 2:1 baseado no swing/stop (0.77959),2026-05-14 08:45:00,0.78192,saída por sinal oposto: novo cruzamento BUY em 2026-05-14 08:30:00,-0.00029,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"USDCHF_M15_SMA_CROSS_13,55_2442_2635","USDCHF_M15_SMA_CROSS_13,55",USDCHF,M15,SMA_CROSS,"13,55",2026-05-14 08:45:00,BUY,0.78192,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",0.78127,stop técnico baseado em swing low anterior + volatilidade ATR14=0.000204,0.782329,0.78322,target calculado por confluência: 2x ATR (0.782329) + RR 2:1 baseado no swing/stop (0.78322),2026-05-18 09:00:00,0.78671,saída por sinal oposto: novo cruzamento SELL em 2026-05-18 08:45:00,0.00479,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
