"FullName","Length","LastWriteTime"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.4_DNA_EXTRACTION_ENGINE\P9.4_dna_candidates.json","2068","09/06/2026 19:29:37"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.4_DNA_EXTRACTION_ENGINE\P9.4_genome_candidates_from_dna.json","1817","09/06/2026 19:29:37"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.4_DNA_EXTRACTION_ENGINE\P9.4_manifest.json","361","09/06/2026 19:29:37"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_candidate_evaluations.json","195619","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_manifest.json","554","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_paper_candidates.json","1938","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.6_CONTINUOUS_RESEARCH_RUNTIME\P9.6_manifest.json","646","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.6_CONTINUOUS_RESEARCH_RUNTIME\P9.7_COMMAND_CENTER_BUILD.json","646","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.6_CONTINUOUS_RESEARCH_RUNTIME\TEST_CYCLE.json","631","09/06/2026 19:29:37"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.6_CONTINUOUS_RESEARCH_RUNTIME\TEST_LOCK.json","630","09/06/2026 19:29:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.6_CONTINUOUS_RESEARCH_RUNTIME\TEST_REPORT.json","632","09/06/2026 19:29:38"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.7_RESEARCH_COMMAND_CENTER\P9.7_dashboard.json","65775","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.7_RESEARCH_COMMAND_CENTER\P9.7_manifest.json","345","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9_EDGE_DISCOVERY_AT_SCALE\P9_genomes.json","200011","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9_EDGE_DISCOVERY_AT_SCALE\P9_rankings.json","53892","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9_EDGE_DISCOVERY_AT_SCALE\P9_STATE_SNAPSHOT.json","942","09/06/2026 19:29:39"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416k.ps1","2179","09/06/2026 20:01:14"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416l.ps1","2160","10/06/2026 10:37:30"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416m.ps1","2249","10/06/2026 10:44:34"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416m_fixed.ps1","2487","10/06/2026 10:52:05"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416n.ps1","2584","10/06/2026 10:56:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416n_debug.ps1","2753","10/06/2026 11:04:49"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_autorun_p1416o_line.ps1","2705","10/06/2026 11:11:43"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_batch_runner_p1416d.ps1","2167","09/06/2026 19:31:28"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_batch_runner_p1416e.ps1","2231","09/06/2026 19:38:07"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_batch_runner_p1416f.ps1","2474","09/06/2026 19:45:29"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_batch_runner_p1416g.ps1","2712","09/06/2026 19:48:01"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_batch_runner_p1416h.ps1","2806","09/06/2026 19:52:23"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_compile_clipboard_runner.ps1","2429","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_ntsl_function_probe_p1416p.ps1","3753","10/06/2026 11:21:49"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_syntax_probe_p1416i.ps1","2737","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\profit_syntax_probe_p1416j.ps1","2778","09/06/2026 19:59:04"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\tools\setup_profit_batch_runner_p1416d.ps1","2954","09/06/2026 19:31:17"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0069beaec0134f0b.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\023ea1ae421a1484.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\02da7ab512e21e25.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\02dd9f11ca17ce87.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\02f9caec89b0d37e.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\031dfbc177a12f68.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\038fa367de7827cf.nts","339","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\040e3cccdea91843.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\04868dbd5717d3d9.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\04a26eca09273e86.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0571c4fa48517bd3.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0595b482e2bf26e8.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\062d88b8abd7ba11.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\06ebfd2343758518.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0756b77ffffff46e.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\07b52870a2cdaf54.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\07c0a825cab09562.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\080fe7e4e89b167a.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\087f28933adfab2b.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0895904274f11ada.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0a0092e75d9b3bac.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0a0092e75d9b3bac.zip","15377","09/06/2026 18:57:57"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0a0dde8a395a294d.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0a69dfefb3844c8f.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0a94c9d88ff346a5.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0b33a6c7fbc2b4b3.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0ba55c49377eb496.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0bb46a57c6d64c79.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\0e0076caeaf22971.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1007f29d0f6ff191.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1155a83cf4f5431c.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\11d51bef0ff8e902.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\122be70e3a74f8be.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\12e4332595ba0d4c.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\135de774f91c6a1d.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\13e245bf5aad76a2.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\145b32ac8c7b179b.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\154efdddbc05d696.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\15ca457b125f027b.nts","337","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\15e1a73a6f99bd23.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1643cf2b81bc04d4.nts","338","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1817b7da5c5f9a69.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\187466dbc140cbc3.nts","338","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\193fd690c61c475a.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1946082b47193f30.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\19c0d510cf864a7e.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\19f5c124d04d4d50.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1a5daa336738eaf5.nts","338","09/06/2026 19:29:21"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1b6425216f4bb1df.nts","337","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1bcd682c50ea5b7b.nts","339","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\1c10cebbe654ae64.nts","338","09/06/2026 19:29:22"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1411_minimal_logic_compilable.nts","105","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1412_l1_empty.nts","13","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1412_l2_close_open_logic.nts","105","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1412_l3_directional_if_only.nts","113","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1412_l4_single_media.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1412_l5_dual_media.nts","208","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1413_inline_media_strategy.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f13_s144.nts","153","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f13_s21.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f13_s34.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f13_s55.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f13_s89.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f21_s144.nts","153","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f21_s34.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f21_s55.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f21_s89.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f3_s144.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f3_s21.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f3_s34.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f3_s55.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f3_s89.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f5_s144.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f5_s21.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f5_s34.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f5_s55.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f5_s89.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f8_s144.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f8_s21.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f8_s34.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f8_s55.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f8_s89.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f9_s144.nts","151","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f9_s21.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f9_s34.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f9_s55.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1414_inline_media_f9_s89.nts","149","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416a_l1_trend_filter.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416a_l2_stop_points_probe.nts","284","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416a_l3_take_points_probe.nts","286","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416a_l4_stop_take_probe.nts","353","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s144_t100.nts","221","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s144_t200.nts","221","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s21_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s21_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s34_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s34_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s55_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s55_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s89_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f13_s89_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s144_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s144_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s21_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s21_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s34_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s34_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s55_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s55_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s89_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f3_s89_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s144_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s144_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s21_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s21_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s34_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s34_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s55_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s55_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s89_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f5_s89_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s144_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s144_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s21_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s21_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s34_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s34_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s55_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s55_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s89_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f8_s89_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s144_t100.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s144_t200.nts","219","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s21_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s21_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s34_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s34_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s55_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s55_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s89_t100.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416c_risk_f9_s89_t200.nts","217","09/06/2026 19:29:20"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416h_risk_f13_s55_t200.nts","225","09/06/2026 19:51:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416h_risk_f3_s21_t100.nts","223","09/06/2026 19:51:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416h_risk_f3_s21_t200.nts","223","09/06/2026 19:51:50"
